name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Paul Millsap","Atlanta Hawks",2014-03-18,2013,3015,1610612737,400489877,5,3,04,0,"Jump Shot","2PT Field Goal",5.60,"Toronto Raptors",10,30,0,0.40,"Salmons, John",3.40,13.70
"Kyle Korver","Atlanta Hawks",2014-03-18,2013,2011,1610612737,400489877,5,2,58,0,"Jump Shot","3PT Field Goal",24.30,"Toronto Raptors",-196,178,0,0.90,"Ross, Terrence",8.30,21.80
"Kyle Korver","Atlanta Hawks",2014-03-18,2013,2011,1610612737,400489877,5,1,58,0,"Jump Shot","3PT Field Goal",25.00,"Toronto Raptors",-171,201,0,0.70,"Ross, Terrence",3.80,6.20
"Paul Millsap","Atlanta Hawks",2014-03-18,2013,3015,1610612737,400489877,5,1,06,0,"Jump Shot","3PT Field Goal",24.50,"Toronto Raptors",21,239,0,0.90,"Ross, Terrence",12.10,1.90
"DeMar DeRozan","Toronto Raptors",2014-03-18,2013,3978,1610612761,400489877,5,4,10,0,"Jump Shot","2PT Field Goal",18.50,"Atlanta Hawks",130,142,2,3.20,"Millsap, Paul",5.00,7.80
"John Salmons","Toronto Raptors",2014-03-18,2013,1726,1610612761,400489877,5,3,52,1,"Jump Shot","3PT Field Goal",22.30,"Atlanta Hawks",-228,34,0,1.10,"Millsap, Paul",5.10,9.40
"DeMar DeRozan","Toronto Raptors",2014-03-18,2013,3978,1610612761,400489877,5,3,18,0,"Jump Shot","2PT Field Goal",19.60,"Atlanta Hawks",190,88,8,10.30,"Carroll, DeMarre",5.10,14.50
"DeMar DeRozan","Toronto Raptors",2014-03-18,2013,3978,1610612761,400489877,5,2,18,0,"Jump Shot","2PT Field Goal",17.00,"Atlanta Hawks",108,145,3,3.10,"Carroll, DeMarre",3.20,13.40
"Terrence Ross","Toronto Raptors",2014-03-18,2013,6619,1610612761,400489877,5,1,31,0,"Jump Shot","3PT Field Goal",24.50,"Atlanta Hawks",100,219,2,2.10,"Korver, Kyle",4.20,11.40
"Kyle Lowry","Toronto Raptors",2014-03-18,2013,3012,1610612761,400489877,5,0,53,0,"Jump Shot","2PT Field Goal",13.80,"Atlanta Hawks",-65,146,4,5.50,"Teague, Jeff",3.10,13.20
"Mo Williams","Portland Trail Blazers",2014-03-18,2013,2178,1610612757,400489878,5,3,43,0,"Jump Shot","3PT Field Goal",26.90,"Milwaukee Bucks",-149,194,0,2.90,"Sessions, Ramon",4.60,14.70
"Damian Lillard","Portland Trail Blazers",2014-03-18,2013,6606,1610612757,400489878,5,3,07,0,"Jump Shot","3PT Field Goal",26.60,"Milwaukee Bucks",177,186,1,1.80,"Middleton, Khris",6.10,8.30
"Damian Lillard","Portland Trail Blazers",2014-03-18,2013,6606,1610612757,400489878,5,2,55,0,"Jump Shot","3PT Field Goal",22.40,"Milwaukee Bucks",-229,-3,0,1.00,"Wolters, Nate",14.70,22.00
"Damian Lillard","Portland Trail Blazers",2014-03-18,2013,6606,1610612757,400489878,5,0,40,0,"Jump Shot","3PT Field Goal",28.70,"Milwaukee Bucks",81,258,5,5.30,"Wolters, Nate",4.30,5.00
"Brandon Knight","Milwaukee Bucks",2014-03-18,2013,6448,1610612749,400489878,5,4,29,0,"Jump Shot","2PT Field Goal",7.40,"Portland Trail Blazers",34,9,3,3.50,"Batum, Nicolas",2.90,11.50
"Khris Middleton","Milwaukee Bucks",2014-03-18,2013,6609,1610612749,400489878,5,3,57,0,"Jump Shot","2PT Field Goal",4.80,"Portland Trail Blazers",-45,17,0,1.00,"Lillard, Damian",4.00,10.70
"Khris Middleton","Milwaukee Bucks",2014-03-18,2013,6609,1610612749,400489878,5,3,27,1,"Jump Shot","3PT Field Goal",23.90,"Portland Trail Blazers",-183,157,0,0.80,"Lillard, Damian",7.60,10.60
"Khris Middleton","Milwaukee Bucks",2014-03-18,2013,6609,1610612749,400489878,5,1,03,1,"Jump Shot","2PT Field Goal",19.30,"Portland Trail Blazers",-60,187,3,3.70,"Batum, Nicolas",1.60,11.60
"Khris Middleton","Milwaukee Bucks",2014-03-18,2013,6609,1610612749,400489878,5,0,20,1,"Jump Shot","3PT Field Goal",24.60,"Portland Trail Blazers",81,231,0,0.70,"Batum, Nicolas",7.00,19.80
"Brandon Knight","Milwaukee Bucks",2014-03-18,2013,6448,1610612749,400489878,5,0,06,1,"Jump Shot","3PT Field Goal",25.70,"Portland Trail Blazers",-210,137,0,0.70,"Williams, Mo",4.40,0.00
"Brandon Knight","Milwaukee Bucks",2014-03-18,2013,6448,1610612749,400489878,5,0,00,0,"Jump Shot","3PT Field Goal",25.30,"Portland Trail Blazers",36,244,4,2.90,"Matthews, Wesley",3.60,0.00
"Rudy Gay","Sacramento Kings",2014-03-18,2013,3005,1610612758,400489879,5,4,40,0,"Jump Shot","2PT Field Goal",12.60,"Washington Wizards",125,63,5,6.50,"Ariza, Trevor",3.60,7.30
"DeMarcus Cousins","Sacramento Kings",2014-03-18,2013,4258,1610612758,400489879,5,4,36,1,"Jump Shot","2PT Field Goal",2.00,"Washington Wizards",-35,28,0,0.00,"Gooden, Drew",2.30,24.00
"DeMarcus Cousins","Sacramento Kings",2014-03-18,2013,4258,1610612758,400489879,5,3,07,0,"Jump Shot","2PT Field Goal",16.00,"Washington Wizards",-112,83,1,1.40,"Gortat, Marcin",4.20,7.00
"Rudy Gay","Sacramento Kings",2014-03-18,2013,3005,1610612758,400489879,5,2,43,1,"Jump Shot","2PT Field Goal",21.70,"Washington Wizards",149,153,7,8.40,"Ariza, Trevor",2.80,7.90
"Rudy Gay","Sacramento Kings",2014-03-18,2013,3005,1610612758,400489879,5,2,10,0,"Jump Shot","2PT Field Goal",4.00,"Washington Wizards",42,19,6,9.20,"Gortat, Marcin",1.40,10.00
"DeMarcus Cousins","Sacramento Kings",2014-03-18,2013,4258,1610612758,400489879,5,1,48,0,"Jump Shot","2PT Field Goal",2.30,"Washington Wizards",62,20,1,2.20,"Gooden, Drew",2.00,11.00
"Bradley Beal","Washington Wizards",2014-03-18,2013,6580,1610612764,400489879,5,4,21,0,"Jump Shot","2PT Field Goal",16.70,"Sacramento Kings",163,71,1,1.90,"Cousins, DeMarcus",5.20,11.30
"John Wall","Washington Wizards",2014-03-18,2013,4237,1610612764,400489879,5,3,59,0,"Jump Shot","2PT Field Goal",5.90,"Sacramento Kings",103,134,0,0.00,"Thomas, Isaiah",1.70,20.70
"Trevor Ariza","Washington Wizards",2014-03-18,2013,2426,1610612764,400489879,5,2,28,1,"Jump Shot","3PT Field Goal",24.30,"Sacramento Kings",-51,242,0,0.80,"Williams, Derrick",3.50,14.70
"Bradley Beal","Washington Wizards",2014-03-18,2013,6580,1610612764,400489879,5,1,41,1,"Jump Shot","3PT Field Goal",22.70,"Sacramento Kings",-243,22,0,0.80,"Gay, Rudy",23.20,19.40
"Bradley Beal","Washington Wizards",2014-03-18,2013,6580,1610612764,400489879,5,0,22,0,"Jump Shot","3PT Field Goal",24.30,"Sacramento Kings",157,190,1,1.10,"McLemore, Ben",5.00,12.70
"Bradley Beal","Washington Wizards",2014-03-18,2013,6580,1610612764,400489879,5,0,05,0,"Jump Shot","3PT Field Goal",25.60,"Sacramento Kings",176,170,0,0.90,"Williams, Derrick",5.00,0.00
"Devin Harris","Dallas Mavericks",2014-03-19,2013,2382,1610612742,400489887,5,4,48,0,"Jump Shot","3PT Field Goal",0.00,"Minnesota Timberwolves",133,209,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2014-03-19,2013,609,1610612742,400489887,5,4,17,1,"Jump Shot","2PT Field Goal",17.50,"Minnesota Timberwolves",-155,26,0,0.80,"Brewer, Corey",4.70,14.00
"Monta Ellis","Dallas Mavericks",2014-03-19,2013,2751,1610612742,400489887,5,3,52,1,"Jump Shot","3PT Field Goal",22.30,"Minnesota Timberwolves",-231,33,0,1.00,"Hummel, Robbie",6.60,17.60
"Dirk Nowitzki","Dallas Mavericks",2014-03-19,2013,609,1610612742,400489887,5,3,03,1,"Jump Shot","2PT Field Goal",19.40,"Minnesota Timberwolves",43,186,0,5.00,"Love, Kevin",2.70,5.50
"Shawn Marion","Dallas Mavericks",2014-03-19,2013,510,1610612742,400489887,5,2,02,0,"Jump Shot","3PT Field Goal",22.20,"Minnesota Timberwolves",-234,22,0,0.90,"Martin, Kevin",9.80,12.00
"Dirk Nowitzki","Dallas Mavericks",2014-03-19,2013,609,1610612742,400489887,5,1,07,0,"Jump Shot","3PT Field Goal",24.50,"Minnesota Timberwolves",81,231,0,0.90,"Love, Kevin",6.30,17.20
"Dirk Nowitzki","Dallas Mavericks",2014-03-19,2013,609,1610612742,400489887,5,0,01,0,"Jump Shot","2PT Field Goal",17.10,"Minnesota Timberwolves",-18,178,1,5.60,"Love, Kevin",2.40,0.00
"Kevin Martin","Minnesota Timberwolves",2014-03-19,2013,2394,1610612750,400489887,5,4,29,0,"Jump Shot","3PT Field Goal",22.40,"Dallas Mavericks",-234,41,0,0.70,"Ellis, Monta",3.10,8.40
"Corey Brewer","Minnesota Timberwolves",2014-03-19,2013,3191,1610612750,400489887,5,0,50,0,"Jump Shot","2PT Field Goal",18.90,"Dallas Mavericks",151,86,1,1.70,"Nowitzki, Dirk",5.40,9.50
"Kyle Lowry","Toronto Raptors",2014-03-21,2013,3012,1610612761,400489897,5,0,07,1,"Jump Shot","3PT Field Goal",26.50,"Oklahoma City Thunder",133,230,0,0.90,"Fisher, Derek",5.40,0.00
"Kyle Lowry","Toronto Raptors",2014-03-21,2013,3012,1610612761,400489897,6,1,17,0,"Jump Shot","3PT Field Goal",30.50,"Oklahoma City Thunder",-112,261,12,10.90,"Jackson, Reggie",3.80,2.40
"Kyle Lowry","Toronto Raptors",2014-03-21,2013,3012,1610612761,400489897,6,0,19,0,"Jump Shot","3PT Field Goal",23.30,"Oklahoma City Thunder",174,225,11,12.10,"Ibaka, Serge",4.40,2.00
"Derek Fisher","Oklahoma City Thunder",2014-03-21,2013,246,1610612760,400489897,5,3,26,0,"Jump Shot","3PT Field Goal",23.50,"Toronto Raptors",250,72,0,0.70,"Lowry, Kyle",2.60,14.50
"Kevin Durant","Oklahoma City Thunder",2014-03-21,2013,3202,1610612760,400489897,5,2,40,1,"Jump Shot","2PT Field Goal",20.80,"Toronto Raptors",127,160,2,3.90,"Johnson, Amir",3.30,7.10
"Reggie Jackson","Oklahoma City Thunder",2014-03-21,2013,6443,1610612760,400489897,5,2,06,0,"Jump Shot","3PT Field Goal",27.40,"Toronto Raptors",181,197,0,0.80,"Vasquez, Greivis",8.60,3.00
"Kevin Durant","Oklahoma City Thunder",2014-03-21,2013,3202,1610612760,400489897,5,1,34,1,"Jump Shot","3PT Field Goal",27.60,"Toronto Raptors",133,235,6,6.90,"Johnson, Amir",5.60,5.30
"Derek Fisher","Oklahoma City Thunder",2014-03-21,2013,246,1610612760,400489897,5,1,03,0,"Jump Shot","3PT Field Goal",27.10,"Toronto Raptors",171,203,0,0.90,"Lowry, Kyle",4.60,4.30
"Caron Butler","Oklahoma City Thunder",2014-03-21,2013,1705,1610612760,400489897,5,0,26,0,"Jump Shot","3PT Field Goal",21.90,"Toronto Raptors",242,11,0,0.70,"Lowry, Kyle",2.70,5.50
"Jeremy Lamb","Oklahoma City Thunder",2014-03-21,2013,6603,1610612760,400489897,5,0,02,0,"Jump Shot","3PT Field Goal",28.00,"Toronto Raptors",198,224,0,0.60,"DeRozan, DeMar",4.90,0.00
"Derek Fisher","Oklahoma City Thunder",2014-03-21,2013,246,1610612760,400489897,6,4,46,0,"Jump Shot","3PT Field Goal",25.10,"Toronto Raptors",130,231,0,0.90,"Lowry, Kyle",1.40,13.40
"Reggie Jackson","Oklahoma City Thunder",2014-03-21,2013,6443,1610612760,400489897,6,2,56,0,"Jump Shot","3PT Field Goal",25.50,"Toronto Raptors",110,233,0,0.90,"Lowry, Kyle",15.50,6.30
"Derek Fisher","Oklahoma City Thunder",2014-03-21,2013,246,1610612760,400489897,6,1,47,0,"Jump Shot","3PT Field Goal",25.80,"Toronto Raptors",-164,201,0,0.90,"Lowry, Kyle",1.70,8.90
"Kevin Durant","Oklahoma City Thunder",2014-03-21,2013,3202,1610612760,400489897,6,0,09,0,"Jump Shot","2PT Field Goal",4.80,"Toronto Raptors",0,53,0,1.20,"Lowry, Kyle",0.50,0.00
"Dirk Nowitzki","Dallas Mavericks",2014-03-23,2013,609,1610612742,400489917,5,4,45,1,"Jump Shot","2PT Field Goal",16.20,"Brooklyn Nets",-157,53,0,1.30,"Pierce, Paul",3.30,11.40
"Vince Carter","Dallas Mavericks",2014-03-23,2013,136,1610612742,400489917,5,1,18,0,"Jump Shot","3PT Field Goal",23.90,"Brooklyn Nets",-183,164,0,0.80,"Johnson, Joe",4.40,18.20
"Vince Carter","Dallas Mavericks",2014-03-23,2013,136,1610612742,400489917,5,1,12,0,"Jump Shot","2PT Field Goal",4.20,"Brooklyn Nets",72,12,4,3.40,"Plumlee, Mason",2.50,20.30
"Monta Ellis","Dallas Mavericks",2014-03-23,2013,2751,1610612742,400489917,5,0,11,1,"Jump Shot","3PT Field Goal",24.70,"Brooklyn Nets",105,230,0,0.70,"Plumlee, Mason",2.50,0.00
"Joe Johnson","Brooklyn Nets",2014-03-23,2013,1007,1610612751,400489917,5,3,57,1,"Jump Shot","3PT Field Goal",24.40,"Dallas Mavericks",-115,218,0,1.00,"Marion, Shawn",8.60,11.40
"Deron Williams","Brooklyn Nets",2014-03-23,2013,2798,1610612751,400489917,5,1,26,1,"Jump Shot","3PT Field Goal",24.50,"Dallas Mavericks",-136,206,0,1.00,"Harris, Devin",7.50,5.00
"Paul Pierce","Brooklyn Nets",2014-03-23,2013,662,1610612751,400489917,5,0,40,0,"Jump Shot","3PT Field Goal",24.10,"Dallas Mavericks",116,219,0,1.30,"Nowitzki, Dirk",3.50,0.60
"Anthony Morrow","New Orleans Pelicans",2014-03-24,2013,3474,1610612740,400489925,5,4,08,0,"Jump Shot","3PT Field Goal",23.20,"Brooklyn Nets",230,108,0,0.80,"Pierce, Paul",6.30,11.20
"Anthony Morrow","New Orleans Pelicans",2014-03-24,2013,3474,1610612740,400489925,5,3,35,0,"Jump Shot","3PT Field Goal",21.80,"Brooklyn Nets",-239,12,0,0.70,"Pierce, Paul",4.60,10.70
"Brian Roberts","New Orleans Pelicans",2014-03-24,2013,6641,1610612740,400489925,5,3,09,1,"Jump Shot","3PT Field Goal",26.60,"Brooklyn Nets",184,197,15,12.50,"Williams, Deron",3.70,11.00
"Anthony Morrow","New Orleans Pelicans",2014-03-24,2013,3474,1610612740,400489925,5,2,38,1,"Jump Shot","3PT Field Goal",23.50,"Brooklyn Nets",-209,153,0,0.90,"Pierce, Paul",6.90,20.00
"Anthony Davis","New Orleans Pelicans",2014-03-24,2013,6583,1610612740,400489925,5,2,03,0,"Jump Shot","2PT Field Goal",10.00,"Brooklyn Nets",-75,22,0,0.70,"Plumlee, Mason",4.60,5.80
"Brian Roberts","New Orleans Pelicans",2014-03-24,2013,6641,1610612740,400489925,5,1,26,0,"Jump Shot","3PT Field Goal",30.10,"Brooklyn Nets",184,254,0,4.80,"Plumlee, Mason",4.90,1.00
"Anthony Morrow","New Orleans Pelicans",2014-03-24,2013,3474,1610612740,400489925,5,0,54,1,"Jump Shot","3PT Field Goal",24.50,"Brooklyn Nets",43,255,0,0.00,"Williams, Deron",6.40,8.90
"Paul Pierce","Brooklyn Nets",2014-03-24,2013,662,1610612751,400489925,5,3,26,0,"Jump Shot","3PT Field Goal",24.90,"New Orleans Pelicans",121,231,0,1.10,"Morrow, Anthony",5.30,16.80
"Shaun Livingston","Brooklyn Nets",2014-03-24,2013,2393,1610612751,400489925,5,2,44,0,"Jump Shot","2PT Field Goal",4.30,"New Orleans Pelicans",89,3,0,1.30,"Davis, Anthony",1.80,3.50
"Paul Pierce","Brooklyn Nets",2014-03-24,2013,662,1610612751,400489925,5,0,47,0,"Jump Shot","3PT Field Goal",26.20,"New Orleans Pelicans",94,239,0,1.00,"Morrow, Anthony",3.90,19.40
"Joe Johnson","Brooklyn Nets",2014-03-24,2013,1007,1610612751,400489925,5,0,17,0,"Jump Shot","3PT Field Goal",27.80,"New Orleans Pelicans",-68,274,0,0.60,"Aminu, Al-Farouq",6.80,0.00
"Deron Williams","Brooklyn Nets",2014-03-24,2013,2798,1610612751,400489925,5,0,09,0,"Jump Shot","3PT Field Goal",25.70,"New Orleans Pelicans",-15,247,0,1.10,"Evans, Tyreke",16.30,0.00
"Deron Williams","Brooklyn Nets",2014-03-24,2013,2798,1610612751,400489925,5,0,02,0,"Jump Shot","3PT Field Goal",23.80,"New Orleans Pelicans",-234,115,0,0.00,"Morrow, Anthony",2.70,0.00
"Paul Pierce","Brooklyn Nets",2014-03-24,2013,662,1610612751,400489925,5,0,00,0,"Jump Shot","3PT Field Goal",24.60,"New Orleans Pelicans",105,224,1,1.90,"Evans, Tyreke",3.10,0.00
"Jose Calderon","Dallas Mavericks",2014-03-25,2013,2806,1610612742,400489932,5,3,29,1,"Jump Shot","3PT Field Goal",25.60,"Oklahoma City Thunder",154,206,0,0.90,"Jackson, Reggie",9.90,10.60
"Jose Calderon","Dallas Mavericks",2014-03-25,2013,2806,1610612742,400489932,5,1,35,0,"Jump Shot","3PT Field Goal",27.10,"Oklahoma City Thunder",-89,225,0,0.80,"Jackson, Reggie",6.80,12.00
"Dirk Nowitzki","Dallas Mavericks",2014-03-25,2013,609,1610612742,400489932,5,0,57,1,"Jump Shot","3PT Field Goal",24.70,"Oklahoma City Thunder",-116,216,0,0.70,"Durant, Kevin",7.40,8.30
"Caron Butler","Oklahoma City Thunder",2014-03-25,2013,1705,1610612760,400489932,5,3,06,0,"Jump Shot","3PT Field Goal",24.50,"Dallas Mavericks",-172,170,0,0.80,"Ellis, Monta",3.50,7.50
"Kevin Durant","Oklahoma City Thunder",2014-03-25,2013,3202,1610612760,400489932,5,2,27,0,"Jump Shot","2PT Field Goal",17.20,"Dallas Mavericks",132,93,0,1.50,"Calderon, Jose",2.90,15.00
"Kevin Durant","Oklahoma City Thunder",2014-03-25,2013,3202,1610612760,400489932,5,0,45,0,"Jump Shot","3PT Field Goal",25.20,"Dallas Mavericks",77,235,1,2.00,"Marion, Shawn",2.10,19.40
"Russell Westbrook","Oklahoma City Thunder",2014-03-25,2013,3468,1610612760,400489932,5,0,29,0,"Jump Shot","3PT Field Goal",26.10,"Dallas Mavericks",152,189,1,2.20,"Harris, Devin",3.40,21.80
"Reggie Jackson","Oklahoma City Thunder",2014-03-25,2013,6443,1610612760,400489932,5,0,11,0,"Jump Shot","3PT Field Goal",26.30,"Dallas Mavericks",-204,137,0,1.00,"Harris, Devin",4.20,0.00
"Chris DouglasRoberts","Charlotte Bobcats",2014-03-26,2013,3422,1610612766,400489934,5,2,36,1,"Jump Shot","3PT Field Goal",22.60,"Brooklyn Nets",231,11,0,0.80,"Williams, Deron",5.10,4.60
"Chris DouglasRoberts","Charlotte Bobcats",2014-03-26,2013,3422,1610612766,400489934,5,1,50,0,"Jump Shot","3PT Field Goal",25.40,"Brooklyn Nets",177,197,0,0.80,"Livingston, Shaun",5.00,4.20
"Al Jefferson","Charlotte Bobcats",2014-03-26,2013,2389,1610612766,400489934,5,1,20,0,"Jump Shot","2PT Field Goal",19.40,"Brooklyn Nets",1,170,0,1.00,"Plumlee, Mason",5.70,7.00
"Josh McRoberts","Charlotte Bobcats",2014-03-26,2013,3220,1610612766,400489934,5,0,11,0,"Jump Shot","2PT Field Goal",6.60,"Brooklyn Nets",0,34,3,3.00,"Plumlee, Mason",2.80,3.10
"Chris DouglasRoberts","Charlotte Bobcats",2014-03-26,2013,3422,1610612766,400489934,5,0,10,1,"Jump Shot","2PT Field Goal",22.30,"Brooklyn Nets",-210,44,0,0.70,"Johnson, Joe",3.60,0.90
"Deron Williams","Brooklyn Nets",2014-03-26,2013,2798,1610612751,400489934,5,4,33,0,"Jump Shot","2PT Field Goal",23.80,"Charlotte Hornets",110,183,5,5.10,"Walker, Kemba",2.50,2.20
"Paul Pierce","Brooklyn Nets",2014-03-26,2013,662,1610612751,400489934,5,3,44,1,"Jump Shot","3PT Field Goal",24.50,"Charlotte Hornets",-70,239,0,0.90,"McRoberts, Josh",4.80,7.30
"Joe Johnson","Brooklyn Nets",2014-03-26,2013,1007,1610612751,400489934,5,2,15,1,"Jump Shot","3PT Field Goal",24.10,"Charlotte Hornets",231,113,0,0.70,"Henderson, Gerald",2.50,11.00
"Joe Johnson","Brooklyn Nets",2014-03-26,2013,1007,1610612751,400489934,5,1,40,0,"Jump Shot","3PT Field Goal",24.50,"Charlotte Hornets",-221,129,0,0.80,"Henderson, Gerald",6.70,16.50
"Deron Williams","Brooklyn Nets",2014-03-26,2013,2798,1610612751,400489934,5,1,00,0,"Jump Shot","2PT Field Goal",16.40,"Charlotte Hornets",122,93,18,17.20,"Douglas-Roberts, Chris",4.50,7.40
"Joe Johnson","Brooklyn Nets",2014-03-26,2013,1007,1610612751,400489934,5,0,06,0,"Jump Shot","3PT Field Goal",25.10,"Charlotte Hornets",-24,260,0,0.70,"McRoberts, Josh",7.20,0.00
"Jameer Nelson","Orlando Magic",2014-03-28,2013,2439,1610612753,400489948,5,3,40,0,"Jump Shot","2PT Field Goal",13.40,"Charlotte Hornets",-27,140,13,11.70,"Jefferson, Al",4.50,12.30
"Arron Afflalo","Orlando Magic",2014-03-28,2013,3187,1610612753,400489948,5,2,58,0,"Jump Shot","2PT Field Goal",18.40,"Charlotte Hornets",144,99,0,0.60,"Henderson, Gerald",3.60,9.60
"Jameer Nelson","Orlando Magic",2014-03-28,2013,2439,1610612753,400489948,5,2,26,1,"Jump Shot","3PT Field Goal",23.40,"Charlotte Hornets",-24,268,10,9.90,"Walker, Kemba",1.30,14.50
"Arron Afflalo","Orlando Magic",2014-03-28,2013,3187,1610612753,400489948,5,1,12,0,"Jump Shot","2PT Field Goal",21.10,"Charlotte Hornets",-163,44,0,1.00,"Henderson, Gerald",3.70,7.40
"Al Jefferson","Charlotte Bobcats",2014-03-28,2013,2389,1610612766,400489948,5,4,37,0,"Jump Shot","2PT Field Goal",9.40,"Orlando Magic",-75,1,1,3.00,"Vucevic, Nikola",3.90,5.00
"Kemba Walker","Charlotte Bobcats",2014-03-28,2013,6479,1610612766,400489948,5,4,12,0,"Jump Shot","2PT Field Goal",18.70,"Orlando Magic",-149,105,2,1.70,"Oladipo, Victor",4.30,14.00
"Kemba Walker","Charlotte Bobcats",2014-03-28,2013,6479,1610612766,400489948,5,3,16,0,"Jump Shot","2PT Field Goal",20.30,"Orlando Magic",-122,123,4,4.10,"Vucevic, Nikola",4.40,4.20
"Josh McRoberts","Charlotte Bobcats",2014-03-28,2013,3220,1610612766,400489948,5,2,10,0,"Jump Shot","3PT Field Goal",25.40,"Orlando Magic",21,277,0,0.90,"Harris, Tobias",7.20,13.10
"Gerald Henderson","Charlotte Bobcats",2014-03-28,2013,3993,1610612766,400489948,5,1,41,0,"Jump Shot","3PT Field Goal",24.60,"Orlando Magic",146,201,0,0.90,"Nelson, Jameer",5.40,9.90
"Kemba Walker","Charlotte Bobcats",2014-03-28,2013,6479,1610612766,400489948,5,1,31,0,"Jump Shot","2PT Field Goal",13.60,"Orlando Magic",140,96,5,6.50,"Harris, Tobias",4.70,16.90
"Chris DouglasRoberts","Charlotte Bobcats",2014-03-28,2013,3422,1610612766,400489948,5,0,09,0,"Jump Shot","3PT Field Goal",22.00,"Orlando Magic",-245,45,0,0.80,"Vucevic, Nikola",1.50,0.00
"Kemba Walker","Charlotte Bobcats",2014-03-28,2013,6479,1610612766,400489948,5,0,00,0,"Jump Shot","3PT Field Goal",26.00,"Orlando Magic",-10,339,0,0.20,"Vucevic, Nikola",12.20,0.00
"Dirk Nowitzki","Dallas Mavericks",2014-04-01,2013,609,1610612742,400489985,5,3,08,1,"Jump Shot","3PT Field Goal",24.00,"Golden State Warriors",136,203,0,0.80,"Green, Draymond",3.50,10.80
"Vince Carter","Dallas Mavericks",2014-04-01,2013,136,1610612742,400489985,5,1,52,0,"Jump Shot","3PT Field Goal",23.70,"Golden State Warriors",-224,33,0,0.80,"Green, Draymond",8.50,3.10
"Monta Ellis","Dallas Mavericks",2014-04-01,2013,2751,1610612742,400489985,5,0,52,0,"Jump Shot","2PT Field Goal",8.80,"Golden State Warriors",102,31,0,1.50,"Thompson, Klay",3.70,12.00
"Jose Calderon","Dallas Mavericks",2014-04-01,2013,2806,1610612742,400489985,5,0,42,1,"Jump Shot","3PT Field Goal",25.50,"Golden State Warriors",159,224,0,0.00,"Green, Draymond",5.30,1.00
"Andre Iguodala","Golden State Warriors",2014-04-01,2013,2386,1610612744,400489985,5,3,27,1,"Jump Shot","2PT Field Goal",18.60,"Dallas Mavericks",-90,164,1,2.20,"Nowitzki, Dirk",4.90,7.20
"Klay Thompson","Golden State Warriors",2014-04-01,2013,6475,1610612744,400489985,5,2,18,1,"Jump Shot","3PT Field Goal",22.00,"Dallas Mavericks",143,205,1,0.30,"Ellis, Monta",6.00,15.50
"Stephen Curry","Golden State Warriors",2014-04-01,2013,3975,1610612744,400489985,5,1,42,1,"Jump Shot","2PT Field Goal",19.40,"Dallas Mavericks",-128,88,1,2.60,"Ellis, Monta",4.40,15.50
"Stephen Curry","Golden State Warriors",2014-04-01,2013,3975,1610612744,400489985,5,1,08,0,"Jump Shot","2PT Field Goal",21.80,"Dallas Mavericks",43,220,14,14.00,"Carter, Vince",4.10,9.30
"Stephen Curry","Golden State Warriors",2014-04-01,2013,3975,1610612744,400489985,5,0,00,1,"Jump Shot","2PT Field Goal",23.00,"Dallas Mavericks",-169,119,14,11.70,"Calderon, Jose",3.40,0.00
"Chris Bosh","Miami Heat",2014-04-04,2013,1977,1610612748,400490008,5,4,35,0,"Jump Shot","2PT Field Goal",6.50,"Minnesota Timberwolves",43,36,0,1.30,"Rubio, Ricky",4.50,3.90
"Chris Bosh","Miami Heat",2014-04-04,2013,1977,1610612748,400490008,5,3,47,0,"Jump Shot","3PT Field Goal",25.20,"Minnesota Timberwolves",159,198,0,0.90,"Love, Kevin",5.10,6.70
"Chris Bosh","Miami Heat",2014-04-04,2013,1977,1610612748,400490008,5,1,57,1,"Jump Shot","3PT Field Goal",24.50,"Minnesota Timberwolves",147,201,0,0.70,"Love, Kevin",7.30,3.30
